State,District,Police_Station,Area_Type,Crime_Type,Date,Population,Cases_Reported,Cases_Solved,Arrests_Made,Cases_Pending,Crime_Rate_Per_Lakh,Crime_Per_Lakh
Rajasthan,Kota,PS_394,Urban,Cyber Crime,2018-12-30,6191729.0,561,190.0,199,362.0,,9.060474061445518
Rajasthan,Jodhpur,PS_120,Rural,Kidnapping,2022-01-03,1331338.0,271,230.0,156,115.0,20.35546194880639,20.35546194880639
Rajasthan,Jodhpur,PS_195,Urban,Theft,2024-10-20,3036526.0,400,346.0,258,,13.172948296836582,13.172948296836582
Rajasthan,Jaipur,PS_115,Rural,Fraud,2024-04-12,,36,,24,,3.0475106916833434,3.0475106916833434
Rajasthan,Jaipur,PS_52,Semi-Urban,Murder,2022-09-22,562200.0,14,13.0,2,12.0,2.4902170046246885,2.4902170046246885
Rajasthan,Udaipur,PS_89,Semi-Urban,Robbery,2024-08-27,4312676.0,337,,231,106.0,7.814173844731205,
Rajasthan,Udaipur,PS_167,Semi-Urban,Murder,2020-09-10,3200460.0,751,46.0,466,285.0,23.46537685207751,23.46537685207751
Rajasthan,Jodhpur,PS_230,Urban,Robbery,2021-02-11,4869077.0,669,370.0,259,410.0,13.739770391801157,13.739770391801157
Rajasthan,Kota,PS_185,Semi-Urban,Rape,2024-09-02,291705.0,147,48.0,49,98.0,,50.39337687046846
Rajasthan,Udaipur,PS_181,Semi-Urban,Rape,2015-03-25,6000433.0,320,293.0,159,161.0,5.332948472218588,5.332948472218588
Rajasthan,Jodhpur,PS_324,Rural,Robbery,2020-07-14,376232.0,354,92.0,125,229.0,94.09088009526037,94.09088009526037
Rajasthan,Jaipur,PS_364,Urban,Assault,2018-12-26,3422137.0,93,,54,39.0,2.717600142834726,2.717600142834726
Rajasthan,Udaipur,PS_122,Semi-Urban,Burglary,2016-01-18,4853034.0,439,87.0,421,18.0,9.045887582901747,9.045887582901747
Rajasthan,Udaipur,PS_83,Rural,Domestic Violence,2017-07-01,6612120.0,793,339.0,303,490.0,11.993127771425806,
Rajasthan,Kota,PS_201,Rural,Rape,2015-08-23,6347618.0,144,97.0,87,57.0,2.268567516192688,
Rajasthan,Jaipur,PS_282,Semi-Urban,Rape,2022-05-14,2312651.0,350,109.0,236,,15.134146916244605,15.134146916244605
Rajasthan,Jodhpur,PS_74,Urban,Theft,2018-11-26,3147299.0,209,121.0,21,188.0,6.640614698508149,6.640614698508149
Rajasthan,Jodhpur,PS_329,Semi-Urban,Kidnapping,2021-08-12,2284138.0,292,49.0,157,135.0,12.783816039135989,12.783816039135989
Rajasthan,Udaipur,PS_226,Rural,Theft,2019-10-12,1007677.0,323,230.0,72,251.0,32.05392204049512,32.05392204049512
Rajasthan,Jodhpur,PS_393,Urban,Murder,2018-09-26,4193639.0,296,244.0,135,161.0,7.05830902469192,7.05830902469192
Rajasthan,Kota,PS_370,Urban,Fraud,2016-09-13,4910671.0,640,67.0,68,572.0,13.032842151306818,13.032842151306818
Rajasthan,Jaipur,PS_58,Urban,Kidnapping,2015-12-16,,658,579.0,544,114.0,,10.256373486619875
Rajasthan,Jodhpur,PS_275,Rural,Robbery,2015-11-07,6073213.0,303,207.0,57,,4.989121903019044,4.989121903019044
Rajasthan,Jodhpur,PS_212,Urban,Theft,2016-09-08,,301,175.0,208,93.0,13.14922668567844,13.14922668567844
Rajasthan,Jaipur,PS_281,Urban,Rape,2023-03-17,6930565.0,412,204.0,211,201.0,5.94468127778904,5.94468127778904
Rajasthan,Udaipur,PS_163,Semi-Urban,Domestic Violence,2017-05-12,525755.0,800,4.0,122,678.0,152.1621287481812,
Rajasthan,Kota,PS_109,Urban,Robbery,2024-08-10,1250220.0,773,75.0,556,217.0,61.82911807521876,61.82911807521876
Rajasthan,Udaipur,PS_87,Urban,Burglary,2017-08-07,2002874.0,327,120.0,21,306.0,,
Rajasthan,Jaipur,PS_138,Semi-Urban,Rape,2016-02-11,994147.0,639,387.0,417,222.0,64.27620864922392,64.27620864922392
Rajasthan,Udaipur,PS_283,Semi-Urban,Assault,2016-07-07,6092156.0,62,61.0,28,34.0,,1.0177021074312609
Rajasthan,Udaipur,PS_152,Rural,Fraud,2015-06-02,5495033.0,364,194.0,94,270.0,6.624164040507128,
Rajasthan,Jodhpur,PS_67,Semi-Urban,Murder,2018-08-23,5847466.0,679,398.0,177,502.0,11.611867431123157,11.611867431123157
Rajasthan,Jodhpur,PS_49,Semi-Urban,Assault,2020-12-04,5687180.0,113,,26,87.0,1.9869249786361607,1.9869249786361607
Rajasthan,Udaipur,PS_181,Rural,Cyber Crime,2015-07-16,742159.0,207,,48,159.0,27.891597353127835,27.891597353127835
Rajasthan,Jodhpur,PS_241,Semi-Urban,Fraud,2019-05-26,2984155.0,272,215.0,215,57.0,9.114808044488306,9.114808044488306
Rajasthan,Udaipur,PS_163,Rural,Murder,2021-08-20,4183490.0,137,110.0,86,51.0,3.2747777573270165,3.2747777573270165
Rajasthan,Jodhpur,PS_118,Semi-Urban,Kidnapping,2019-12-07,2073327.0,701,,346,355.0,33.81039266840204,33.81039266840204
Rajasthan,Kota,PS_120,Urban,Theft,2019-02-26,5281113.0,265,215.0,204,61.0,5.017881647296696,5.017881647296696
Rajasthan,Jodhpur,PS_136,Rural,Kidnapping,2021-03-19,4068783.0,792,11.0,59,733.0,19.465279912937113,19.465279912937113
Rajasthan,Kota,PS_291,Urban,Theft,2024-03-26,4246868.0,328,174.0,46,282.0,7.7233387051351725,7.7233387051351725
Rajasthan,Kota,PS_85,Urban,Cyber Crime,2022-08-20,6364596.0,198,100.0,128,70.0,3.110959438745209,3.110959438745209
Rajasthan,Jaipur,PS_348,Rural,Domestic Violence,2017-01-19,,210,89.0,162,48.0,8.064339605469465,
Rajasthan,Udaipur,PS_357,Rural,Assault,2022-09-27,1064177.0,136,49.0,89,47.0,12.779828919437275,12.779828919437275
Rajasthan,Kota,PS_151,Urban,Kidnapping,2016-01-21,2928836.0,514,204.0,29,485.0,17.549634052572422,17.549634052572422
Rajasthan,Udaipur,PS_108,Urban,Theft,2015-11-07,4060109.0,388,,348,40.0,9.556393683026737,9.556393683026737
Rajasthan,Jaipur,PS_231,Rural,Rape,2022-04-17,46861.0,512,200.0,197,315.0,1092.592987772348,1092.592987772348
Rajasthan,Jaipur,PS_276,Semi-Urban,Theft,2016-07-30,2199968.0,154,131.0,93,61.0,7.000101819662831,
Rajasthan,Jodhpur,PS_92,Semi-Urban,Theft,2024-09-30,2273227.0,471,373.0,233,238.0,20.71944420860741,20.71944420860741
Rajasthan,Kota,PS_254,Rural,Robbery,2019-01-04,978421.0,40,15.0,20,20.0,4.088219692749849,4.088219692749849
Rajasthan,Udaipur,PS_97,Urban,Murder,2018-11-23,2207797.0,613,80.0,383,230.0,27.765233850757113,27.765233850757113
Rajasthan,Udaipur,PS_97,Rural,Fraud,2023-04-13,3950375.0,524,413.0,47,477.0,13.264563490807834,13.264563490807834
Rajasthan,Jaipur,PS_252,Rural,Theft,2021-08-29,6793904.0,622,518.0,545,77.0,9.155266250450403,9.155266250450403
Rajasthan,Jodhpur,PS_39,Semi-Urban,Burglary,2016-08-12,5187275.0,76,51.0,25,51.0,1.46512378850167,
Rajasthan,Udaipur,PS_63,Rural,Fraud,2020-01-20,5815885.0,622,,259,,10.694846957943632,10.694846957943632
Rajasthan,Jaipur,PS_313,Rural,Murder,2017-04-07,3629002.0,596,209.0,20,576.0,,16.423248044503698
Rajasthan,Jodhpur,PS_176,Rural,Murder,2022-07-03,3198388.0,195,149.0,134,61.0,,6.0968212737166345
Rajasthan,Jodhpur,PS_209,Semi-Urban,Robbery,2018-08-09,817529.0,795,249.0,682,113.0,,97.24425677865862
Rajasthan,Udaipur,PS_340,Rural,Domestic Violence,2022-11-29,864368.0,311,233.0,125,186.0,35.980045536160524,35.980045536160524
Rajasthan,Jaipur,PS_332,Urban,Burglary,2017-11-12,6958230.0,100,61.0,13,87.0,1.4371470905675725,1.4371470905675725
Rajasthan,Jaipur,PS_325,Semi-Urban,Murder,2018-11-03,442968.0,142,34.0,18,124.0,32.05649166531217,32.05649166531217
Rajasthan,Jaipur,PS_257,Urban,Rape,2016-05-15,3334295.0,432,185.0,205,227.0,12.956262118378847,12.956262118378847
Rajasthan,Jaipur,PS_238,Semi-Urban,Murder,2017-05-09,6200758.0,27,4.0,13,14.0,0.43543063606094606,0.43543063606094606
Rajasthan,Jaipur,PS_165,Rural,Fraud,2016-11-09,6460256.0,202,81.0,3,199.0,3.126811073740731,3.126811073740731
Rajasthan,Udaipur,PS_342,Rural,Kidnapping,2024-10-30,,685,598.0,608,77.0,35.70631788109848,35.70631788109848
Rajasthan,Udaipur,PS_345,Semi-Urban,Kidnapping,2024-08-17,5643852.0,89,76.0,5,84.0,1.576937169862002,1.576937169862002
Rajasthan,Jaipur,PS_330,Rural,Rape,2018-12-22,1966250.0,222,,107,115.0,11.290527654164018,11.290527654164018
Rajasthan,Jaipur,PS_100,Semi-Urban,Kidnapping,2024-05-01,5098750.0,738,141.0,396,342.0,14.474135817602352,14.474135817602352
Rajasthan,Jodhpur,PS_128,Semi-Urban,Assault,2020-07-01,4570500.0,534,421.0,339,195.0,11.683623235969806,
Rajasthan,Kota,PS_332,Rural,Assault,2024-03-24,2007761.0,518,21.0,396,122.0,25.799883551876942,25.799883551876942
Rajasthan,Kota,PS_250,Urban,Robbery,2024-11-25,4355061.0,82,49.0,30,52.0,1.882866853070485,1.882866853070485
Rajasthan,Udaipur,PS_347,Semi-Urban,Burglary,2024-07-11,5349348.0,691,163.0,205,486.0,12.917462090707131,12.917462090707131
Rajasthan,Jodhpur,PS_398,Semi-Urban,Robbery,2015-07-29,5985038.0,585,176.0,83,502.0,9.774374030707909,
Rajasthan,Kota,PS_241,Rural,Murder,2018-06-05,279597.0,302,64.0,280,22.0,108.01260385483393,108.01260385483393
Rajasthan,Jaipur,PS_91,Semi-Urban,Assault,2018-09-25,85758.0,755,56.0,137,618.0,880.3843373212994,880.3843373212994
Rajasthan,Kota,PS_152,Semi-Urban,Fraud,2021-09-04,5635809.0,237,,183,54.0,,4.205252520090727
Rajasthan,Udaipur,PS_191,Urban,Domestic Violence,2023-08-24,1971570.0,176,173.0,154,22.0,,8.926895824140152
Rajasthan,Jodhpur,PS_23,Urban,Robbery,2024-10-25,4609400.0,677,106.0,95,582.0,14.687377966763572,14.687377966763572
Rajasthan,Kota,PS_122,Rural,Burglary,2019-06-28,532900.0,517,476.0,197,320.0,97.0163257646838,97.0163257646838
Rajasthan,Jaipur,PS_153,Rural,Kidnapping,2020-07-08,2534336.0,274,103.0,133,141.0,10.811510391676558,10.811510391676558
Rajasthan,Jaipur,PS_304,Urban,Domestic Violence,2018-02-18,5648114.0,60,49.0,41,19.0,1.0623015045376207,1.0623015045376207
Rajasthan,Jaipur,PS_262,Semi-Urban,Murder,2018-02-12,6284815.0,214,,200,14.0,3.40503260636948,3.40503260636948
Rajasthan,Udaipur,PS_150,Urban,Fraud,2017-06-01,2491785.0,735,351.0,107,628.0,29.496926901799313,29.496926901799313
Rajasthan,Udaipur,PS_315,Rural,Burglary,2023-06-15,2820153.0,185,87.0,72,113.0,6.559927776968129,6.559927776968129
Rajasthan,Jodhpur,PS_143,Rural,Assault,2018-02-24,126737.0,640,407.0,446,194.0,504.982759572974,504.982759572974
Rajasthan,Jaipur,PS_246,Urban,Fraud,2021-06-10,3017885.0,308,20.0,160,148.0,10.205822952166832,10.205822952166832
Rajasthan,Udaipur,PS_393,Urban,Rape,2019-07-01,4222747.0,250,171.0,141,109.0,5.920316798520015,
Rajasthan,Jodhpur,PS_224,Urban,Cyber Crime,2021-08-08,4331290.0,182,115.0,17,165.0,4.201981395842809,
Rajasthan,Jodhpur,PS_143,Rural,Fraud,2016-02-08,3914755.0,199,,134,65.0,,5.083332162549126
Rajasthan,Jodhpur,PS_112,Semi-Urban,Cyber Crime,2021-02-14,6280668.0,370,,317,53.0,5.8910931130255575,5.8910931130255575
Rajasthan,Jodhpur,PS_139,Semi-Urban,Robbery,2023-04-03,1356116.0,542,412.0,212,,39.96708246197228,39.96708246197228
Rajasthan,Udaipur,PS_99,Rural,Assault,2022-02-13,3814720.0,606,211.0,346,260.0,,15.885831725526382
Rajasthan,Jaipur,PS_322,Rural,Cyber Crime,2018-09-01,5498119.0,180,159.0,117,63.0,3.2738469283767775,3.2738469283767775
Rajasthan,Kota,PS_132,Rural,Assault,2024-05-05,4946477.0,540,135.0,134,406.0,10.916860626259862,
Rajasthan,Jaipur,PS_6,Rural,Kidnapping,2018-04-27,5533287.0,333,255.0,178,155.0,6.01812268187065,6.01812268187065
Rajasthan,Jaipur,PS_362,Semi-Urban,Assault,2021-09-08,1187928.0,581,,60,521.0,48.90868806863716,48.90868806863716
Rajasthan,Jaipur,PS_207,Rural,Fraud,2022-02-25,2563772.0,362,128.0,226,136.0,14.119820327236589,14.119820327236589
Rajasthan,Jaipur,PS_393,Urban,Robbery,2015-09-22,2974344.0,547,195.0,470,,18.390609828587415,18.390609828587415
Rajasthan,Kota,PS_323,Semi-Urban,Fraud,2017-12-10,3534530.0,39,38.0,11,,1.1033998862649348,1.1033998862649348
Rajasthan,Jodhpur,PS_356,Urban,Rape,2020-07-26,1020162.0,634,569.0,441,193.0,,62.1469923404322
Rajasthan,Jodhpur,PS_311,Semi-Urban,Theft,2016-02-21,3343595.0,539,449.0,444,95.0,16.12037343039453,16.12037343039453
Rajasthan,Jodhpur,PS_28,Semi-Urban,Robbery,2020-10-28,5753022.0,245,87.0,191,54.0,4.258631376692111,4.258631376692111
Rajasthan,Kota,PS_168,Semi-Urban,Fraud,2018-05-23,1948911.0,1,0.0,0,1.0,0.05131070633805238,0.05131070633805238
Rajasthan,Jodhpur,PS_313,Urban,Rape,2024-03-17,6742135.0,50,,32,18.0,0.7416048477225686,0.7416048477225686
Rajasthan,Jaipur,PS_162,Rural,Theft,2021-08-20,2059068.0,669,2.0,436,233.0,32.490427708069866,32.490427708069866
Rajasthan,Kota,PS_95,Rural,Domestic Violence,2015-08-26,4938594.0,639,,24,615.0,,12.938905283568563
Rajasthan,Udaipur,PS_117,Rural,Domestic Violence,2021-12-15,6773365.0,57,22.0,0,57.0,0.8415314987454537,0.8415314987454537
Rajasthan,Jodhpur,PS_172,Semi-Urban,Cyber Crime,2018-06-26,1626176.0,318,13.0,40,278.0,19.555078909047975,19.555078909047975
Rajasthan,Jodhpur,PS_250,Rural,Assault,2018-10-07,288513.0,296,247.0,27,269.0,102.59503037991357,102.59503037991357
Rajasthan,Jaipur,PS_341,Semi-Urban,Assault,2018-07-16,2315195.0,353,299.0,314,39.0,15.24709581698302,15.24709581698302
Rajasthan,Jaipur,PS_166,Rural,Fraud,2020-06-28,5614388.0,462,156.0,267,195.0,,8.228857713431989
Rajasthan,Kota,PS_285,Rural,Kidnapping,2023-07-16,133651.0,721,333.0,296,425.0,539.4647252919918,539.4647252919918
Rajasthan,Udaipur,PS_172,Urban,Rape,2021-02-07,,156,143.0,147,9.0,,4.9578708105991645
Rajasthan,Kota,PS_103,Semi-Urban,Rape,2018-08-23,3590346.0,108,13.0,104,4.0,3.0080666320181955,
Rajasthan,Jodhpur,PS_127,Rural,Burglary,2024-01-07,2458402.0,357,,165,192.0,14.521628277230493,14.521628277230493
Rajasthan,Jodhpur,PS_93,Semi-Urban,Kidnapping,2022-08-24,5084435.0,646,559.0,253,393.0,12.705443181002414,12.705443181002414
Rajasthan,Udaipur,PS_318,Semi-Urban,Rape,2022-01-11,3292258.0,496,208.0,424,72.0,15.065647953471448,15.065647953471448
Rajasthan,Jodhpur,PS_388,Rural,Cyber Crime,2022-10-19,4545001.0,716,510.0,124,592.0,15.753571891403325,15.753571891403325
Rajasthan,Udaipur,PS_131,Urban,Domestic Violence,2017-09-08,6039096.0,41,39.0,27,14.0,0.6789095586491753,0.6789095586491753
Rajasthan,Jodhpur,PS_105,Urban,Murder,2022-01-02,5457924.0,607,117.0,449,158.0,11.121444710479663,11.121444710479663
Rajasthan,Jodhpur,PS_374,Semi-Urban,Theft,2024-05-01,2906168.0,517,,198,319.0,17.7897492505595,17.7897492505595
Rajasthan,Jaipur,PS_53,Semi-Urban,Rape,2020-01-18,3989381.0,401,352.0,332,69.0,10.05168470998383,10.05168470998383
Rajasthan,Jodhpur,PS_81,Urban,Assault,2015-04-01,1357301.0,610,333.0,79,531.0,44.942131480047536,44.942131480047536
Rajasthan,Udaipur,PS_101,Rural,Kidnapping,2022-11-21,2301048.0,288,176.0,64,224.0,12.516036171344536,12.516036171344536
Rajasthan,Udaipur,PS_146,Urban,Robbery,2022-08-11,4242463.0,169,70.0,108,61.0,3.9835350361334916,3.9835350361334916
Rajasthan,Udaipur,PS_291,Rural,Murder,2023-02-11,,448,371.0,11,437.0,6.635755107457759,6.635755107457759
Rajasthan,Jaipur,PS_45,Urban,Murder,2017-11-24,2307585.0,404,170.0,60,,17.507480764522217,17.507480764522217
Rajasthan,Kota,PS_311,Urban,Fraud,2023-04-05,3204797.0,504,112.0,192,312.0,15.72642510586474,15.72642510586474
Rajasthan,Kota,PS_189,Urban,Fraud,2021-06-27,378256.0,674,642.0,497,177.0,178.18620193731232,178.18620193731232
Rajasthan,Udaipur,PS_11,Rural,Cyber Crime,2019-07-28,6763148.0,399,201.0,191,208.0,5.899619526291603,
Rajasthan,Jodhpur,PS_314,Urban,Kidnapping,2021-10-17,865289.0,506,,454,,,
Rajasthan,Kota,PS_391,Rural,Kidnapping,2024-12-29,3955525.0,315,48.0,120,195.0,,7.96354466221298
Rajasthan,Jaipur,PS_250,Urban,Fraud,2024-01-06,6931366.0,212,89.0,123,89.0,3.0585601741417205,3.0585601741417205
Rajasthan,Jaipur,PS_304,Urban,Robbery,2015-02-24,3197600.0,147,132.0,109,38.0,4.5971978984238175,
Rajasthan,Udaipur,PS_125,Semi-Urban,Assault,2024-05-23,5519786.0,767,50.0,653,114.0,13.89546623727804,13.89546623727804
Rajasthan,Kota,PS_87,Urban,Murder,2018-07-24,5356350.0,7,0.0,7,0.0,0.13068600819587964,0.13068600819587964
Rajasthan,Jodhpur,PS_190,Semi-Urban,Fraud,2022-04-18,2059673.0,533,151.0,66,467.0,25.877894209420624,25.877894209420624
Rajasthan,Kota,PS_141,Semi-Urban,Fraud,2015-12-06,,463,292.0,406,57.0,41.423982965169856,41.423982965169856
Rajasthan,Udaipur,PS_72,Semi-Urban,Assault,2016-12-11,4172780.0,277,159.0,210,67.0,6.638260344422663,
Rajasthan,Jodhpur,PS_141,Rural,Rape,2017-03-10,5125454.0,426,137.0,363,63.0,8.311458848328364,8.311458848328364
Rajasthan,Kota,PS_25,Urban,Kidnapping,2017-07-29,6147527.0,227,176.0,216,11.0,3.6925417326349277,
Rajasthan,Jodhpur,PS_18,Semi-Urban,Theft,2022-12-30,5234256.0,713,421.0,295,418.0,13.62180221983793,
Rajasthan,Jaipur,PS_176,Rural,Domestic Violence,2017-07-02,4756644.0,241,195.0,143,98.0,5.066597374115027,
Rajasthan,Jodhpur,PS_274,Rural,Fraud,2021-09-12,4390343.0,581,135.0,181,400.0,13.233590177350607,13.233590177350607
Rajasthan,Jaipur,PS_252,Semi-Urban,Theft,2023-06-19,6455722.0,442,,294,148.0,6.8466393069590055,6.8466393069590055
Rajasthan,Kota,PS_43,Urban,Murder,2022-02-03,3944422.0,189,11.0,173,16.0,4.791576560520148,4.791576560520148
Rajasthan,Udaipur,PS_78,Urban,Fraud,2022-01-21,6235742.0,178,113.0,14,164.0,2.854511941000766,2.854511941000766
Rajasthan,Jaipur,PS_95,Rural,Murder,2020-08-28,2551066.0,506,463.0,76,430.0,19.834845511641017,19.834845511641017
Rajasthan,Kota,PS_337,Semi-Urban,Fraud,2024-02-13,6421247.0,100,5.0,73,27.0,1.5573299080381116,
Rajasthan,Kota,PS_91,Rural,Rape,2024-09-18,492740.0,422,109.0,75,347.0,85.64354426269432,85.64354426269432
Rajasthan,Jaipur,PS_240,Semi-Urban,Robbery,2020-12-25,6992538.0,15,4.0,10,5.0,0.21451438662185315,0.21451438662185315
Rajasthan,Kota,PS_351,Semi-Urban,Burglary,2016-11-04,1820691.0,87,84.0,1,86.0,,4.778405561404983
Rajasthan,Jodhpur,PS_127,Semi-Urban,Fraud,2016-12-28,5274943.0,337,,62,275.0,6.388694626652838,6.388694626652838
Rajasthan,Kota,PS_20,Urban,Domestic Violence,2019-02-25,2148044.0,317,,6,311.0,14.757612041466562,14.757612041466562
Rajasthan,Jaipur,PS_86,Semi-Urban,Rape,2017-12-12,5822184.0,379,135.0,21,358.0,,6.5095847194111345
Rajasthan,Jaipur,PS_163,Rural,Murder,2020-12-10,5803424.0,33,11.0,22,11.0,0.5686298295626857,0.5686298295626857
Rajasthan,Udaipur,PS_196,Semi-Urban,Cyber Crime,2016-09-25,496338.0,310,228.0,165,145.0,,
Rajasthan,Jaipur,PS_112,Semi-Urban,Robbery,2018-04-15,5886306.0,46,9.0,34,,0.7814748332825375,0.7814748332825375
Rajasthan,Kota,PS_197,Urban,Cyber Crime,2016-05-26,2074939.0,138,,108,30.0,6.650797927071592,6.650797927071592
Rajasthan,Udaipur,PS_41,Urban,Assault,2016-08-22,1642672.0,669,629.0,177,492.0,40.72632881062074,40.72632881062074
Rajasthan,Kota,PS_299,Urban,Burglary,2023-03-11,5021340.0,138,25.0,121,17.0,2.7482703820095833,2.7482703820095833
Rajasthan,Jodhpur,PS_259,Semi-Urban,Theft,2022-07-25,,707,628.0,666,41.0,22.808026102447073,22.808026102447073
Rajasthan,Udaipur,PS_338,Rural,Murder,2016-03-13,5584650.0,548,72.0,180,368.0,9.812611354337335,9.812611354337335
Rajasthan,Kota,PS_103,Semi-Urban,Assault,2015-11-11,380218.0,453,,196,257.0,119.14217633042098,119.14217633042098
Rajasthan,Jodhpur,PS_263,Urban,Domestic Violence,2018-09-14,1670681.0,530,264.0,280,250.0,31.72359055977772,31.72359055977772
Rajasthan,Jodhpur,PS_148,Urban,Rape,2022-10-22,1821424.0,792,386.0,780,12.0,43.4824620736303,43.4824620736303
Rajasthan,Jodhpur,PS_375,Semi-Urban,Burglary,2015-05-18,46230.0,330,,18,312.0,713.8221933809215,713.8221933809215
Rajasthan,Jodhpur,PS_369,Semi-Urban,Murder,2022-10-08,436229.0,43,20.0,25,18.0,9.857208026059707,9.857208026059707
Rajasthan,Jodhpur,PS_149,Semi-Urban,Rape,2023-10-19,6685747.0,651,360.0,606,45.0,9.737131841812142,9.737131841812142
Rajasthan,Kota,PS_392,Urban,Murder,2023-09-17,3299041.0,589,,427,,17.853673234130767,17.853673234130767
Rajasthan,Jodhpur,PS_358,Semi-Urban,Cyber Crime,2015-09-26,3895723.0,310,,181,129.0,7.957444612976847,7.957444612976847
Rajasthan,Jaipur,PS_315,Semi-Urban,Kidnapping,2022-12-04,4077338.0,670,109.0,457,213.0,16.432289891100517,
Rajasthan,Jaipur,PS_60,Semi-Urban,Kidnapping,2017-11-23,6661767.0,339,24.0,62,277.0,5.088739969440541,
Rajasthan,Jaipur,PS_325,Urban,Burglary,2021-09-19,,309,,111,198.0,6.007542673966966,6.007542673966966
Rajasthan,Jaipur,PS_302,Urban,Rape,2015-06-18,2917058.0,339,310.0,147,192.0,11.621297896716486,
Rajasthan,Jaipur,PS_72,Rural,Burglary,2016-04-24,1226801.0,257,219.0,113,144.0,20.948792836001928,20.948792836001928
Rajasthan,Kota,PS_392,Urban,Burglary,2021-05-05,,558,206.0,211,347.0,35.80669007577158,35.80669007577158
Rajasthan,Udaipur,PS_129,Urban,Assault,2020-04-18,5759964.0,113,12.0,38,75.0,1.9618178169169114,1.9618178169169114
Rajasthan,Jodhpur,PS_73,Rural,Burglary,2017-08-25,3840861.0,446,249.0,81,365.0,11.611979709757787,11.611979709757787
Rajasthan,Udaipur,PS_397,Rural,Burglary,2020-05-02,3075278.0,277,154.0,159,118.0,9.007315761371817,9.007315761371817
Rajasthan,Kota,PS_315,Urban,Rape,2023-10-29,3613744.0,354,53.0,261,93.0,9.795934631783547,
Rajasthan,Jaipur,PS_259,Rural,Burglary,2015-07-28,6487780.0,78,47.0,59,19.0,1.2022602492686252,1.2022602492686252
Rajasthan,Kota,PS_155,Urban,Fraud,2020-01-30,5177988.0,738,674.0,152,586.0,14.252640214693429,14.252640214693429
Rajasthan,Udaipur,PS_198,Rural,Burglary,2022-04-04,,156,96.0,58,98.0,2.5889361812295157,2.5889361812295157
Rajasthan,Kota,PS_374,Urban,Robbery,2020-12-13,4304335.0,637,586.0,268,,14.799033997121509,14.799033997121509
Rajasthan,Jaipur,PS_344,Semi-Urban,Cyber Crime,2015-03-19,1317446.0,345,246.0,289,,26.18703157472868,26.18703157472868
Rajasthan,Jaipur,PS_340,Semi-Urban,Cyber Crime,2021-01-28,6042336.0,227,,113,,3.7568251748992445,3.7568251748992445
Rajasthan,Udaipur,PS_221,Semi-Urban,Domestic Violence,2023-10-14,5939137.0,51,39.0,41,10.0,0.8587106173843102,
Rajasthan,Jodhpur,PS_130,Semi-Urban,Kidnapping,2023-05-28,,373,143.0,367,6.0,6.489022852320452,6.489022852320452
Rajasthan,Jodhpur,PS_141,Urban,Assault,2021-01-20,624019.0,432,367.0,119,313.0,69.22866130678713,69.22866130678713
Rajasthan,Jaipur,PS_21,Rural,Kidnapping,2018-10-12,4910727.0,89,27.0,5,84.0,1.8123589440015704,1.8123589440015704
Rajasthan,Udaipur,PS_324,Semi-Urban,Kidnapping,2021-11-24,57730.0,65,60.0,61,4.0,112.59310583751947,112.59310583751947
Rajasthan,Jaipur,PS_23,Urban,Robbery,2023-11-28,5267687.0,733,547.0,179,554.0,13.915025702931857,
Rajasthan,Kota,PS_238,Semi-Urban,Kidnapping,2019-12-05,3356505.0,394,43.0,386,8.0,11.738400508862641,11.738400508862641
Rajasthan,Jaipur,PS_353,Semi-Urban,Murder,2017-10-13,4022171.0,184,105.0,61,123.0,4.574643892564488,4.574643892564488
Rajasthan,Kota,PS_164,Urban,Kidnapping,2016-01-16,5444631.0,664,36.0,287,377.0,12.19550048478951,12.19550048478951
Rajasthan,Kota,PS_147,Urban,Rape,2017-03-07,3752097.0,456,294.0,143,313.0,12.15320392836326,
Rajasthan,Jodhpur,PS_345,Urban,Burglary,2019-10-12,5438521.0,64,26.0,17,47.0,1.1767905281601376,1.1767905281601376
Rajasthan,Kota,PS_9,Rural,Theft,2021-03-04,2852391.0,156,133.0,116,,5.469095926890808,
Rajasthan,Kota,PS_285,Rural,Robbery,2019-03-25,3544520.0,317,303.0,304,13.0,8.943383025064042,8.943383025064042
Rajasthan,Jodhpur,PS_99,Semi-Urban,Kidnapping,2020-08-31,6243938.0,247,118.0,154,93.0,3.9558368452729673,3.9558368452729673
Rajasthan,Kota,PS_52,Semi-Urban,Burglary,2024-01-30,6142872.0,709,525.0,707,2.0,11.54183254998639,11.54183254998639
Rajasthan,Kota,PS_254,Semi-Urban,Fraud,2019-11-01,1421382.0,636,124.0,615,21.0,44.74518461609898,
Rajasthan,Kota,PS_262,Urban,Theft,2021-02-20,3728814.0,603,371.0,502,101.0,16.171361725202704,16.171361725202704
Rajasthan,Kota,PS_193,Rural,Fraud,2023-10-17,95252.0,674,63.0,624,50.0,,
Rajasthan,Jodhpur,PS_224,Urban,Murder,2022-10-14,2681103.0,73,57.0,20,53.0,2.722759998403642,2.722759998403642
Rajasthan,Kota,PS_167,Rural,Theft,2015-07-02,1213910.0,788,384.0,17,771.0,64.9142028651218,64.9142028651218
Rajasthan,Udaipur,PS_68,Urban,Cyber Crime,2023-11-02,6596469.0,528,441.0,143,385.0,8.0042822910257,8.0042822910257
Rajasthan,Kota,PS_98,Semi-Urban,Theft,2017-01-13,2661482.0,112,64.0,79,33.0,4.20818175738179,
